ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH
UCR0077215,2015,38.67225,-123.18592,294,14.4,20.8,8.4,12.4,1478,62,16.5,334.3,25,3443,1681,367,340,56,338,281,7,-9,42,-9999,1179,700,59
UCR0077171,2015,33.35719,-117.35039,140,17.5,22.8,13.3,9.5,349,15,78.8,1566.7,7,4501,882,652,364,3,363,360,0,-0.9,42.6,-9999,1265,946,63
UCR0076992,2009,34.88981,-118.69111,1340,14.5,24.6,6.3,18.3,364,24,67.3,1026.2,45,3580,1955,665,317,86,327,240,4,-13.4,43.3,-9999,1262,966,60
UCR0077210,2006,38.57833,-122.46056,526,14.5,22.1,8,14.1,1062,42,23.1,523.2,28,3500,1731,447,343,51,344,294,6,-8.5,41,-9999,1148,768,62
UCR0077013,2011,34.16889,-117.80861,509,17.6,24.6,12.5,12.1,576,30,48,830.9,9,4563,973,801,361,13,362,349,1,-2.7,44.4,-9999,1349,942,60
UCR0077010,2011,34.41806,-118.09389,1195,15,24.3,8,16.3,410,21,61,1147.6,30,3720,1731,642,333,65,339,274,3,-10.4,43.1,-9999,1209,904,63
UCR0076990,2016,35.12489,-118.57481,1187,13.9,23.7,6,17.7,316,25,75.5,958.6,48,3370,2053,541,315,85,326,241,4,-13.9,41.1,-9999,1183,909,62
UCR0076991,2016,35.13411,-118.55461,1300,13.2,23,5.4,17.6,306,25,75.8,922.4,57,3162,2217,461,304,96,320,224,5,-15.4,40.6,-9999,1161,898,62
UCR0105226,2011,34.205,-117.83583,878,16.5,24.2,11,13.3,693,36,38.2,678.1,14,4176,1251,687,356,22,358,336,1,-4.3,43.5,-9999,1252,848,63
UCR0077009,2011,34.29667,-118.01278,1616,13.9,23.1,7,16.2,889,39,26.9,596.6,42,3352,2010,505,333,65,338,273,10,-10.2,40.5,17.9,1065,704,69
UCR0077008,2011,34.16861,-117.77222,476,17.8,24.8,12.6,12.2,547,28,50.7,888.4,8,4614,945,825,360,15,361,345,0,-2.9,45.2,-9999,1377,972,58
UCR0077007,2008,34.7955,-118.69864,948,15.5,26.4,6.5,19.9,293,20,87.1,1314.4,39,3937,1777,861,301,92,314,222,3,-16.9,45.5,-9999,1397,1133,54
UCR0076988,2005,34.88889,-118.95139,1500,13.3,22.5,6,16.6,374,20,62.2,1144.4,52,3157,2176,436,312,87,325,238,6,-14.6,40.2,15.8,1131,858,64
UCR0076989,1998,34.88231,-118.94681,1433,13.4,22.8,6,16.8,366,20,63.9,1164.8,51,3211,2144,461,311,90,324,234,5,-14.7,40.7,16,1166,890,62
HSC201528,1979,40.3341111,-123.385722,853,11.4,20.7,4,16.7,1640,106,13,194.9,86,2575,2691,270,269,129,302,173,57,-18.1,41.4,-9999,1074,625,57
HSC201520,1980,40.1708333,-123.377222,701,12.7,22.1,5.1,17,1412,97,16,227.8,63,2959,2333,375,282,120,301,181,29,-17.1,43,-9999,1211,735,53
HSC201471,1980,40.9122222,-123.666667,1128,12.4,21.8,5.4,16.4,1944,175,11.5,124.8,62,2873,2400,357,303,110,323,213,38,-13.7,41.6,12.9,1070,568,61
LOB100072,2018,33.7969,-117.607,1130,17.5,25.6,11.9,13.7,528,29,52,883.1,11,4515,1068,845,365,0,365,365,1,0.8,45.4,18.2,1238,910,68
UCSB039252,1982,35.738698,-118.555895,1768,10.4,20.5,2.7,17.8,790,54,25.9,381.5,123,2378,2983,234,250,130,297,167,49,-21.4,38.3,-9999,1064,706,60
LOB115763,1975,33.61255,-117.430611,-9999,18,25.9,12.7,13.2,423,25,66.2,1029.4,9,4719,944,926,365,2,365,363,0,0.8,46.3,-9999,1331,1013,64
LOB115764,1970,33.602245,-117.460321,366,18.2,25.5,13.7,11.8,402,23,70.2,1117.5,7,4764,850,882,365,1,365,364,0,1,45.2,-9999,1289,972,65
LOB115765,1972,33.594332,-117.487955,305,17.9,24.3,14.2,10.2,412,22,67.8,1098.2,6,4653,839,766,365,0,365,365,0,2.2,44.4,-9999,1265,936,65
CAS-DS-135673,1889,34.2281,-117.301,1219,14.6,23.5,7.4,16.1,797,49,30.9,478.4,33,3581,1809,566,321,80,330,250,6,-12.7,42.4,-9999,1273,864,59
SDSU06141,1971,32.86654,-116.79655,229,18,24.9,12.4,12.5,376,22,74.3,1149.5,8,4688,921,864,355,25,355,330,0,-5.2,46.4,-9999,1523,1163,53
UCR0077142,1998,34.03556,-117.4575,427,18.1,25.4,11.9,13.5,375,19,75,1307.2,9,4736,931,930,358,18,356,338,0,-4,46.4,16.2,1480,1155,55
CSUSB93838,2014,34.31168,-117.4626,1200,15.1,23.8,8,15.8,590,36,42.6,664,27,3737,1668,605,334,62,339,278,3,-10.2,42.4,-9999,1259,893,61
UCR0105292,2005,34.8725,-118.89639,1067,14.7,24,7.1,16.9,314,18,78.6,1330.6,35,3613,1820,603,319,82,328,245,2,-13.2,42.5,-9999,1300,1025,58
UC767670,1938,37.65059,-121.55563,-9999,16.2,24.1,9.4,14.7,338,27,77.5,884.4,19,4069,1382,695,358,16,359,342,1,-5.3,42.6,-9999,1158,900,66
UC1069197,1934,37.9965,-123.0162,182,12.3,13.9,9.8,4.2,779,38,28.6,367.8,19,2587,2156,32,358,6,355,349,3,-4.5,31.5,-9999,743,396,77
UC1069180,1936,37.9372,-120.2759,822,14.8,24.5,7.1,17.4,914,61,27.1,400.9,36,3655,1829,658,320,80,326,246,7,-13.9,44.7,-9999,1244,823,58
UC24251,1894,37.11083,-121.84361,-9999,14.3,20.9,8.9,12,1314,54,18.5,388.8,24,3416,1705,351,356,22,357,335,6,-5.1,38.3,-9999,994,591,71
UC1019608,1927,32.66879,-116.82444,-9999,17.8,24.7,12.2,12.5,360,20,77.3,1229.4,9,4635,944,834,355,24,355,331,0,-5.3,45.5,-9999,1470,1122,55
UC1069189,1935,34.287,-117.2157,1463,12.8,22,5.1,16.9,594,49,38.3,450.2,62,3017,2307,386,290,110,315,205,12,-16.9,40.4,-9999,1190,827,59
UC24245,1864,38.80556,-123.01611,-9999,15,21.6,8.5,13.2,1120,47,22.3,462.2,23,3629,1578,449,339,57,336,279,5,-9.5,42.7,-9999,1256,838,56
UC535387,1929,34.09394,-118.50264,350,18.1,23.6,14.1,9.5,499,17,56.4,1391.1,6,4726,763,766,365,0,365,365,0,3.5,43.5,-9999,1246,902,66
UC24225,1897,36.207886,-119.34564,-9999,17.5,27.5,7.8,19.7,240,14,114.5,1903.3,24,4594,1311,1116,338,54,335,281,1,-10.8,45.4,-9999,1463,1228,55
UC562587,1933,41.749508,-124.194595,152,11.5,15.1,8,7.1,2138,228,10.1,66.3,30,2370,2413,42,344,40,338,298,15,-7,32.9,-9999,745,246,73
UC56874,1902,34.667088,-118.400085,1219,15.2,24.7,7.5,17.3,529,26,47.5,953.7,33,3781,1738,699,345,42,345,303,4,-8.7,42.3,-9999,1104,798,70
UC606910,1938,37.39305556,-120.0077778,457,16.2,26.6,7.8,18.8,606,36,43.3,735.5,28,4143,1557,903,332,64,333,269,3,-11.8,44.6,-9999,1331,960,57
UC24257,1862,37.7745,-122.4591,-9999,13.7,16.3,10,6.3,627,29,37.7,565.8,16,3092,1741,96,361,3,360,357,2,-4.1,34.2,-9999,859,533,74
UC797643,1935,33.136,-116.791,-9999,16.2,24.5,10,14.5,522,38,50.3,638.7,17,4105,1370,711,337,61,341,281,1,-9.3,45.3,-9999,1453,1046,54
UC1375274,1971,34.2023,-117.4873,1417,14.3,23,7.3,15.7,1040,51,23.4,450.9,34,3464,1868,503,330,71,337,266,8,-10.9,41.5,-9999,1186,780,63
UC1518672,1979,34.30317,-117.337528,1097,15.2,24,8,15.9,513,36,49.2,658,27,3787,1648,634,330,68,337,270,3,-11.2,42.8,-9999,1316,967,58
UC24266,1897,34.01944,-118.49028,-9999,17.3,21,14.1,6.9,351,12,77.8,1703,6,4401,828,513,365,0,364,364,0,3.5,38.3,-9999,1000,710,74
UC284097,1917,34.1859,-117.6217,914,15.5,23.6,9.3,14.3,705,36,36.1,653.5,21,3839,1522,585,332,70,338,268,2,-10.5,43.4,-9999,1326,905,57
UC67155,1895,32.6948,-117.245,-9999,17.3,21.6,13.7,7.9,243,11,112.3,1878.9,6,4423,853,552,365,0,363,363,0,3.7,38.5,-9999,946,704,77
UC1069181,1935,37.545,-119.6514,1219,12.3,21.9,5.1,16.8,1056,69,21.1,318.2,68,2863,2447,359,268,124,302,178,25,-19.6,41.6,-9999,1180,745,55
UC1069182,1935,37.3962,-120.0587,487,16.4,26.7,7.9,18.8,564,33,46.9,803.9,27,4209,1517,931,335,59,335,276,3,-11.3,44.8,-9999,1338,976,57
UC1301147,1963,37.969215,-122.62434,243,14.6,19.7,9,10.8,1210,51,20.3,388.4,20,3471,1572,296,354,25,355,330,5,-6.3,39.8,-9999,1098,697,65
UC1518667,1979,34.338878,-117.270458,975,15.8,25.3,7.7,17.7,277,24,93.2,1064.6,28,4011,1585,789,318,79,328,249,2,-13.7,44.5,-9999,1423,1160,54
UC24217,1897,36.207886,-119.34564,-9999,17.5,27.5,7.8,19.7,240,14,114.5,1903.3,24,4594,1311,1116,338,54,335,281,1,-10.8,45.4,-9999,1463,1228,55
UC24273,1896,34.62475,-118.30813,-9999,15.9,25.3,8.2,17.1,378,21,68.4,1226.5,27,4010,1577,782,343,46,345,299,2,-9.1,43.7,-9999,1229,948,64
UC284098,1917,34.2147,-117.3343,609,17.2,25.6,10.6,14.9,639,36,42.6,708.8,13,4439,1174,857,346,43,348,304,1,-7.8,45.7,-9999,1454,1038,54
UC606911,1938,37.121006,-119.77128,762,16.1,26.6,7.3,19.4,701,27,37.3,995.2,31,4113,1605,911,325,74,328,254,5,-13.3,44.2,16.4,1387,1011,55
UC606915,1938,36.695316,-119.003845,1219,13.5,23.3,6.2,17.1,869,62,27.1,378.2,50,3248,2150,516,301,100,319,220,12,-14.9,42.4,-9999,1171,755,60
UC67154,1904,33.08272,-116.71691,792,16.3,24.6,10.1,14.5,483,36,54.4,688.6,17,4118,1358,715,336,64,341,277,1,-9.6,45.7,-9999,1475,1082,53
UC24270,1894,33.08272,-116.71691,-9999,16,24.4,9.8,14.6,519,41,50.1,595.9,19,4023,1430,684,336,64,341,276,1,-9.6,45.3,-9999,1442,1038,54
UC204178,1903,37.10851,-121.83946,-9999,14.3,20.9,8.9,11.9,1312,53,18.6,391.8,24,3415,1704,351,356,22,357,335,6,-5.1,38.4,-9999,994,592,71
UC24226,1898,36.49682,-118.81639,-9999,15.5,25.6,7.4,18.3,740,55,34.4,468.7,32,3896,1715,789,331,66,334,267,5,-11.2,43.5,-9999,1228,823,62
UC24271,1896,34.113067,-117.291902,304,18.5,26.1,12,14.1,329,20,86.6,1276.6,9,4892,884,1035,356,23,353,330,0,-5.1,47.1,-9999,1531,1222,53
UC314574,1926,34.204324,-117.281563,-9999,16.1,24.9,9.1,15.9,747,44,35,572,21,4077,1449,747,339,55,341,286,3,-9.5,44.2,-9999,1358,939,58
UC373304,1882,34.152867,-118.121454,-9999,18.4,24.4,13.4,11,482,25,58.9,983.8,6,4819,783,873,365,3,364,361,0,-0.5,44.9,-9999,1382,1010,60
UC880914,1915,37.4291,-120.0923,-9999,16.4,26.7,7.8,18.9,568,33,46.6,814.7,27,4216,1514,936,335,58,335,277,3,-11.4,44.7,-9999,1341,980,57
UC457221,1931,34.365782,-117.652957,-9999,10.7,20.5,3.2,17.3,572,50,36.2,413.9,113,2444,2906,250,258,127,302,175,32,-20.6,38.6,-9999,1065,746,62
UC495319,1932,32.60806,-116.62917,914,16.2,24.7,9.7,15,384,37,68.3,663.9,18,4109,1371,717,327,73,333,259,1,-11.4,46.1,-9999,1527,1165,50
UC618484,1938,37.31176,-119.547646,-9999,14,24.3,6.3,18,1018,60,23.6,404.1,47,3408,2051,588,305,95,320,224,13,-15.3,42.2,-9999,1201,780,59
UC67160,1904,32.75388,-117.18642,60,17.7,22.2,13.8,8.3,259,13,106.6,1772.2,6,4550,799,623,365,1,364,363,0,3.8,39.4,-9999,1004,745,75
UC880907,1940,32.85186,-116.45182,1828,11.4,20.2,4.7,15.5,725,71,29.6,284.2,75,2585,2634,236,265,131,300,169,19,-18.8,40.5,19.5,1212,798,56
UC1069179,1936,37.7178,-120.3792,243,17,26.8,8.2,18.6,473,25,57.1,1091.6,23,4410,1368,998,343,47,341,294,2,-9.4,44.8,-9999,1369,1025,57
UC410629,1928,41.84278,-123.99139,-9999,12.1,19.2,6.3,12.9,2516,236,8.8,81.1,48,2673,2354,181,320,84,323,238,33,-12.3,36.7,-9999,959,410,64
UC131507,1905,32.64497,-116.33352,-9999,13.9,22.4,7.6,14.8,459,48,52.1,472.4,32,3337,1916,418,289,123,310,187,3,-14.3,44.4,-9999,1466,1082,48
UC1400331,1971,34.18067,-117.63038,792,16.1,24,10,14,662,33,39.4,730.3,17,4036,1370,650,340,56,344,288,2,-8.8,44.1,-9999,1352,937,57
UC24268,1901,33.36033,-116.88417,1828,13.6,22.8,6.8,16,718,63,32.9,360.1,44,3269,2081,476,327,73,334,261,9,-11.6,40.1,16.5,1075,695,68
UC24247,1891,37.90611,-122.54389,-9999,14.3,18,9.5,8.4,999,45,24.3,400,18,3327,1598,182,358,14,357,343,3,-5.3,36.8,-9999,994,610,68
UC24263,1902,38.41389,-122.545,-9999,14.9,20.9,8.8,12.1,1037,39,24,531.9,22,3609,1549,407,346,43,346,303,4,-8.3,41.6,-9999,1208,809,59
UC880908,1935,34.264,-117.3371,1270,14.3,23.1,7.1,16,753,49,32.3,473.6,36,3475,1884,523,320,83,331,248,6,-12.8,41.7,-9999,1249,854,60
UC24250,1894,37.11083,-121.84361,-9999,14.3,20.9,8.9,12,1314,54,18.5,388.8,24,3416,1705,351,356,22,357,335,6,-5.1,38.3,-9999,994,591,71
UC168372,1894,33.10202,-116.57905,-9999,14.6,23.4,7.7,15.7,657,63,37.4,369.6,33,3557,1816,550,322,82,330,249,4,-12.5,43.1,-9999,1320,899,58
UC562584,1932,40.12076,-123.82117,182,13.5,20.8,7.1,13.7,1425,81,16.5,256.8,34,3148,1966,315,335,64,329,265,12,-8.8,41.6,-9999,1119,676,61
UC666595,1942,33.3436,-116.8804,-9999,14.6,23.9,7.7,16.2,628,58,39.2,412.7,35,3582,1845,599,326,76,334,257,5,-11.6,42,-9999,1213,818,63
UC24249,1894,38.040913,-122.78589,-9999,13.9,17.2,9.4,7.8,901,38,26.5,457.1,18,3181,1702,139,355,22,353,331,3,-6.2,36.2,-9999,995,617,67
UC630489,1938,41.836933,-123.94048,121,12.5,19.5,6.3,13.2,2407,221,9.3,88.2,45,2803,2247,213,317,90,322,232,29,-12.5,37.7,-9999,1011,451,61
UC197349,1885,34.1861,-117.2557,609,17.5,26.1,10.6,15.5,586,33,46.9,800,13,4544,1143,932,345,44,345,301,1,-8.2,46.5,-9999,1490,1088,53
UC404764,1930,37.92556,-122.52639,3,14.5,18.2,9.7,8.5,896,35,27.4,518.3,17,3422,1526,209,358,13,357,343,2,-5.2,37.2,-9999,1023,652,67
UC486458,1932,33.0782,-116.565,-9999,15,23.8,8.2,15.5,580,56,43.1,425.8,28,3702,1700,595,322,83,330,247,3,-12.4,44.2,-9999,1399,981,54
UC765438,1935,37.118904,-120.409256,-9999,17.1,26.2,7.7,18.5,302,18,89.8,1434.6,24,4441,1338,994,345,42,342,300,1,-9.2,44.5,-9999,1368,1108,58
UC1787811,2002,32.87278,-116.7475,818,16.9,24.5,10.9,13.6,472,32,56.8,763.5,13,4305,1184,748,348,40,350,310,1,-6.9,45.8,-9999,1461,1061,55
UC63800,1901,33.6784,-116.648,1371,14.2,23.1,7.4,15.7,507,64,47.7,362.6,37,3440,1920,516,299,105,320,215,4,-15.8,42.8,-9999,1340,950,54
UC63799,1901,33.74553,-116.71441,-9999,12.5,21.3,5.8,15.5,615,71,36.6,301.5,59,2918,2344,337,279,118,310,192,11,-18.2,40.5,-9999,1216,809,57
UC1190350,1958,37.912895,-120.28319,-9999,15.4,25.2,7.4,17.9,810,53,31.3,477.9,32,3850,1703,738,328,70,331,261,6,-12.6,44.5,-9999,1270,869,58
UC177171,1913,40.76145935,-123.9930191,762,12.5,17.5,8.4,9.1,1993,170,11.3,102.8,30,2734,2152,120,339,60,341,281,13,-8.1,36.8,-9999,919,409,67
UC24253,1891,38.29194,-122.45694,-9999,15,20.4,8.8,11.6,781,30,32,674.6,21,3630,1501,387,344,46,342,296,3,-8.9,41.3,-9999,1224,856,58
UC880904,1938,37.99583,-123.02222,121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
UC880895,1941,38.119377,-122.66563,60,15,20,9.3,10.8,1013,37,24.7,540.9,19,3623,1467,354,355,23,355,332,3,-5.8,40.6,-9999,1168,792,62
UC1979852,2008,34.28903,-117.20592,1469,12.7,21.9,5.1,16.8,585,48,38.8,452.2,62,2999,2320,379,289,112,315,203,12,-17.1,40.4,-9999,1194,834,59
UC58514,1903,38.51417,-123.2425,-9999,12.5,15.5,9,6.5,1087,52,20.7,297.7,22,2711,2086,58,348,37,344,307,5,-7.2,34.5,-9999,895,479,69
UC24213,1901,36.469776,-118.91665,-9999,17.5,27.8,8.6,19.3,585,38,46.9,730.8,21,4570,1331,1122,344,47,341,294,2,-9.3,45.7,-9999,1379,994,58
UC126906,1906,32.6948,-117.245,-9999,17.3,21.6,13.7,7.9,243,11,112.3,1878.9,6,4423,853,552,365,0,363,363,0,3.7,38.5,-9999,946,704,77
UC1745872,1947,33.31375,-116.57718,-9999,13.7,22.6,6.9,15.7,529,75,44.8,301,42,3284,2039,459,316,88,328,240,5,-13.6,40.8,-9999,1196,816,62
UC1927593,2003,35.7156,-117.9286,1372,16.2,27.4,6.9,20.4,200,22,131.2,1245.5,35,4188,1653,1009,336,59,336,277,2,-10.5,43.5,18.5,1245,1055,64
UC501494,1932,34.390608,-118.16492,1524,14.1,23.3,7.2,16,536,26,45,902.8,38,3426,1937,522,332,65,338,272,5,-10.4,41.2,-9999,1104,779,67
UC64044,1895,33.9975,-116.9604,-9999,15.7,24.4,9.1,15.3,537,58,47.8,421.1,23,3921,1532,669,334,63,340,276,2,-10.3,44.3,-9999,1367,970,56
UC765437,1937,37.118904,-120.409256,-9999,17.1,26.2,7.7,18.5,302,18,89.8,1434.6,24,4441,1338,994,345,42,342,300,1,-9.2,44.5,-9999,1368,1108,58
UC489143,1927,33.12177,-117.06739,-9999,17.7,24,12.6,11.4,361,19,76.8,1268.3,8,4595,910,770,358,16,357,340,0,-4.2,44.3,-9999,1399,1057,58
UC606952,1938,38.51387,-123.23447,91,12.7,15.8,9.1,6.7,1021,50,22.2,314.3,22,2754,2049,64,348,36,344,308,4,-7.1,34.7,-9999,905,497,69
UC596364,1938,37.26346,-119.693054,-9999,15.5,25.9,7.3,18.6,790,45,32.2,574.7,33,3886,1729,793,319,82,325,244,6,-14,43.7,-9999,1304,911,56
UC67153,1894,33.0435,-117.2639,-9999,16.8,21.4,13,8.4,268,13,99.9,1700.5,8,4229,982,484,364,0,362,362,0,-0.7,39.2,-9999,1065,796,70
UC880919,1919,37.97222,-120.47028,365,16.2,26,8,18.1,720,46,36.4,569.7,26,4128,1520,861,337,58,336,278,4,-11.1,44.4,-9999,1320,927,57
UC1541385,1934,41.836933,-123.94048,-9999,12,19.4,6.2,13.2,2609,247,8.4,78.6,51,2645,2408,192,317,89,322,233,38,-12.5,37.9,-9999,960,411,64
UC592134,1928,38.109177,-122.84334,-9999,13.6,16.7,9.3,7.4,887,42,26.6,400.8,20,3080,1775,117,351,30,349,319,3,-6.9,35.8,-9999,997,613,66
UC75479,1906,34.473101,-117.124596,925,16.4,26.8,7.1,19.7,159,20,166.2,1356,30,4232,1556,976,308,85,320,234,1,-15.7,46.1,-9999,1504,1346,51
UC126907,1906,32.6948,-117.245,-9999,17.3,21.6,13.7,7.9,243,11,112.3,1878.9,6,4423,853,552,365,0,363,363,0,3.7,38.5,-9999,946,704,77
UC449915,1914,40.73111,-122.94083,624,12.4,22.7,3.5,19.2,941,77,23.8,295.2,82,2941,2459,412,270,122,294,172,30,-18.7,43.2,-9999,1217,834,52
UC67150,1901,37.673225,-122.474915,-9999,13.6,16.4,10.3,6,647,28,36.5,575.8,15,3084,1740,90,362,0,361,361,2,-3.1,34.4,-9999,851,523,74
UC72013,1898,38.45667,-122.63583,-9999,14.7,20.2,8.8,11.4,1012,41,24.4,493.9,22,3512,1578,343,345,44,344,301,4,-8.5,41.1,-9999,1185,785,59
UC1611538,1993,34.3594,-118.4386,893,16.4,24.7,10.1,14.6,531,33,49.8,754.3,16,4165,1315,726,360,13,359,346,1,-3.3,44.6,-9999,1212,865,66
UC1602052,1891,37.98722,-122.58778,-9999,15,20,9.2,10.8,1062,39,23.5,511,19,3607,1481,344,355,24,353,329,4,-6.4,40.3,-9999,1148,767,63
UC1019585,1927,32.66879,-116.82444,-9999,17.8,24.7,12.2,12.5,360,20,77.3,1229.4,9,4635,944,834,355,24,355,331,0,-5.3,45.5,-9999,1470,1122,55
UC126909,1906,32.6948,-117.245,-9999,17.3,21.6,13.7,7.9,243,11,112.3,1878.9,6,4423,853,552,365,0,363,363,0,3.7,38.5,-9999,946,704,77
UC126908,1906,32.6948,-117.245,-9999,17.3,21.6,13.7,7.9,243,11,112.3,1878.9,6,4423,853,552,365,0,363,363,0,3.7,38.5,-9999,946,704,77
UC131504,1903,33.6814,-117.3608,-9999,18.2,26.2,11.7,14.5,283,14,99.7,1816,10,4793,961,1019,350,34,350,316,0,-6.9,47.7,-9999,1592,1314,51
UC163963,1906,40.5432,-124.1006,60,12,16.2,8,8.2,1149,85,19.2,191.9,30,2566,2264,64,345,41,336,295,8,-7.4,34.9,-9999,820,410,71
UC403372,1930,37.959026,-122.569466,30,14.8,19.5,9.3,10.2,1075,41,23.1,481,18,3548,1495,300,355,23,354,331,3,-6.2,39.4,-9999,1115,732,64
UC774697,1941,34.771618,-115.70569,1371,16.7,27.9,6.8,21.1,201,61,132.6,457.6,33,4342,1585,1100,332,64,332,267,1,-11.3,43.1,-9999,1295,1094,63
UC107229,1889,37.18087,-121.98446,-9999,15,20.5,10.1,10.4,1054,41,23.7,497.6,17,3615,1480,358,357,22,358,336,3,-4.1,39.6,-9999,1135,741,64
UC131445,1903,37.745274,-121.426834,-9999,16.5,24.6,7.8,16.8,286,20,92.5,1226.3,25,4200,1391,811,343,44,342,298,1,-9.9,43.4,-9999,1330,1083,58
UC168373,1889,34.2281,-117.301,1219,14.6,23.5,7.4,16.1,797,49,30.9,478.4,33,3581,1809,566,321,80,330,250,6,-12.7,42.4,-9999,1273,864,59
UC168378,1891,35.75524,-118.42399,-9999,15.7,26.2,6.9,19.3,336,24,76.5,1110.6,34,3993,1697,859,315,82,323,241,3,-14.6,44.5,-9999,1346,1064,56
UC1871057,1991,34.456389,-118.219444,1119,15.6,24.8,7.9,16.9,309,16,82.9,1517.7,27,3906,1611,717,330,67,334,268,2,-11.7,44.3,15.9,1329,1059,58
UC494164,1930,40.4433,-123.6821,762,12.1,20.1,6,14.1,1740,138,12.7,146.5,56,2711,2413,242,301,112,319,207,29,-14.2,39.8,-9999,1058,573,60
UC596369,1937,37.118904,-120.409256,-9999,17.1,26.2,7.7,18.5,302,18,89.8,1434.6,24,4441,1338,994,345,42,342,300,1,-9.2,44.5,-9999,1368,1108,58
UC606902,1938,37.009594,-119.40307,609,15.9,26.6,7.3,19.4,672,36,38.6,735.4,32,4051,1653,889,320,81,326,245,5,-13.7,44.8,-9999,1365,978,55
UC1979638,1995,33.410278,-116.958333,975,16.2,24.9,9.9,14.9,445,41,59,606,19,4117,1398,747,338,61,342,281,1,-9.6,45,-9999,1423,1069,55
UC146182,1906,40.5432,-124.1006,60,12,16.2,8,8.2,1149,85,19.2,191.9,30,2566,2264,64,345,41,336,295,8,-7.4,34.9,-9999,820,410,71
UC1927520,2003,35.7133,-117.9633,1494,14.8,25.9,5.7,20.2,235,22,105.5,1151.9,51,3727,1967,799,314,86,325,239,4,-14.1,42.8,-9999,1238,1026,62
UC403299,1930,37.925564,-122.52539,3,14.5,18.2,9.7,8.5,892,35,27.5,520.8,17,3420,1526,209,358,13,357,343,2,-5.2,37.2,-9999,1022,653,67
UC63801,1901,33.8139,-116.7394,1554,12.2,21.1,5.5,15.6,568,68,39.1,311.1,64,2831,2414,307,252,132,298,166,12,-21.1,41.1,-9999,1299,886,50
UC668349,1941,34.500665,-117.167628,1036,16.2,26.8,6.9,19.9,159,20,164.8,1363.8,32,4173,1604,955,305,87,317,230,1,-16.4,45.3,-9999,1475,1316,52
UC1069190,1936,37.4107,-120.0769,381,16.5,26.9,7.7,19.2,523,30,50.8,888.4,27,4249,1504,956,336,58,335,278,3,-11.3,44.7,-9999,1351,997,57
UC126808,1906,34.2092,-117.2866,1066,15.8,24.7,8.8,15.9,757,45,34.1,553.9,23,3984,1511,711,336,59,339,280,3,-10.1,43.9,-9999,1341,923,58
UC24246,1900,37.914948,-122.589615,-9999,13.9,18.3,8.9,9.4,1335,59,17.9,311.7,21,3214,1719,183,356,20,357,337,5,-5.6,37.3,-9999,987,590,69
UC572487,1935,34.316,-117.1982,1386,13.7,22.8,6.3,16.5,422,39,56.1,589,46,3295,2060,476,304,101,321,220,5,-15.1,41.9,-9999,1275,964,57
UC146183,1908,40.76145935,-123.9930191,762,12.5,17.5,8.4,9.1,1993,170,11.3,102.8,30,2734,2152,120,339,60,341,281,13,-8.1,36.8,-9999,919,409,67
UC173769,1894,33.04179,-116.86803,-9999,17,24,11.6,12.4,391,22,69.2,1069,11,4357,1098,719,345,46,346,300,0,-7.6,46,-9999,1523,1157,51
UC1787762,2001,32.628334,-116.11,1046,15.4,24.2,8.3,15.9,430,46,59.1,528.4,25,3837,1607,649,317,90,326,236,2,-11.7,45.1,-9999,1490,1122,51
UC310398,1925,35.98567,-120.54853,-9999,15,24.1,7.7,16.4,588,43,42.6,565.8,31,3720,1721,632,315,90,323,234,4,-14,43.8,-9999,1374,982,53
UC24255,1892,37.98722,-122.58778,-9999,15,20,9.2,10.8,1062,39,23.5,511,19,3607,1481,344,355,24,353,329,4,-6.4,40.3,-9999,1148,767,63
UC310898,1925,32.71833,-116.46917,914,14.5,23,8.2,14.8,434,38,56.4,611.2,28,3520,1773,485,296,115,314,199,2,-14.1,45,-9999,1497,1127,47
UC1103815,1926,40.76145935,-123.9930191,762,12.5,17.5,8.4,9.1,1993,170,11.3,102.8,30,2734,2152,120,339,60,341,281,13,-8.1,36.8,-9999,919,409,67
UC1278733,1947,37.88392,-120.25508,-9999,15.3,25,7.4,17.6,816,55,31,453,32,3809,1716,714,325,74,329,255,6,-13.1,44.8,-9999,1267,858,58
UC131450,1906,32.6948,-117.245,-9999,17.3,21.6,13.7,7.9,243,11,112.3,1878.9,6,4423,853,552,365,0,363,363,0,3.7,38.5,-9999,946,704,77
UC407074,1923,37.83528,-120.52496,-9999,16.8,26.2,8.2,18,610,36,43.9,721.8,21,4298,1386,907,348,40,344,305,2,-7.5,44.2,-9999,1310,945,59
UC579895,1934,38.291855,-122.96805,-9999,13.2,16.3,8.9,7.4,965,43,24,380.5,22,2939,1899,93,342,49,339,290,4,-9.1,35.8,-9999,1011,610,64
UC643396,1929,34.09394,-118.50264,350,18.1,23.6,14.1,9.5,499,17,56.4,1391.1,6,4726,763,766,365,0,365,365,0,3.5,43.5,-9999,1246,902,66
