specimen_number,long_n5k,lat_n5k,replicate,elev_m_n
UC1518667,-117.23959857459499,34.3149965932452,rep1,1470.4
UC1518672,-117.339096096353,34.3017247137684,rep1,1115.83
UC1537400,-117.296638435991,33.9530226526856,rep1,473.68
UC1561952,-120.89376785162,36.1609443487106,rep1,290.19
UC1562873,-117.243332733647,34.2249539584112,rep1,1621.22
UC1562894,-118.11861770523,35.7102885452668,rep1,1191.83
UC1611538,-118.448355043691,34.3510214281619,rep1,876.85
UC1614293,-122.23969094474501,37.9161996281279,rep1,184.79
UC1614472,-122.203181083753,37.8740020413781,rep1,356.08
UC1745798,-122.885109332616,38.1334244205725,rep1,0
UC1745872,-116.559011234124,33.2995211492959,rep1,1839.66
UC177171,-123.989595088373,40.7556112452868,rep1,664.97
UC184397,-121.859214565882,36.6061793187874,rep1,1.18
UC2027001,-119.685901477214,35.023546341396,rep1,987.54
UC2027804,-121.915679062175,37.8734365992792,rep1,817.76
UC202791,-122.448395,37.7224691838181,rep1,73.63
UC2028828,-118.784616293118,35.0975613035912,rep1,283.6
UC203959,-124.121380960667,41.069726573038,rep1,197.64
UC204178,-121.844290377415,37.0958538015681,rep1,917.69
UC24212,-116.710839721791,33.1103139877803,rep1,926.58
UC24214,-122.418279083574,37.8602983446081,rep1,0
UC24259,-119.487079559834,34.4101817935197,rep1,107.71
UC249523,-124.08833842815,41.0070896319769,rep1,8.83
UC284102,-117.415640777759,34.3146085267068,rep1,1161.55
UC310650,-120.33574635152,34.622162830811,rep1,137.27
UC310898,-116.440907370077,32.7242833255773,rep1,1006.37
UC403372,-122.614212762127,37.9685092827106,rep1,207.24
UC450875,-118.397944153085,34.200879017215,rep1,228.35
UC480616,-121.629967040458,36.8996652381648,rep1,84.2
UC495319,-116.640410891455,32.6077272474524,rep1,657.32
UC496087,-121.921104229671,36.5315453266514,rep1,18.72
UC501494,-118.215863940487,34.3980434055831,rep1,1178.2
UC545848,-122.427800495143,38.6224699620773,rep1,209.06
UC562585,-124.191960025174,40.4490525424407,rep1,507.47
UC562587,-124.245734777632,41.7370508723419,rep1,0
UC564183,-119.981900048497,35.3325064199321,rep1,604.42
UC571709,-121.652959891312,37.3443030556278,rep1,989.91
UC572487,-117.215263502609,34.3008132053062,rep1,1491.21
UC579895,-122.966807855202,38.2931079869725,rep1,138.5
UC592135,-118.319840807351,34.4831406500335,rep1,784.03
UC592190,-121.812613449697,38.0477764555216,rep1,0.3
UC593306,-119.961371387221,34.7082940647294,rep1,1064.74
UC595056,-122.716906995199,39.177692757751,rep1,760.88
UC596364,-119.720899948161,37.2665844823055,rep1,695.04
UC596583,-121.716725580825,37.4387634514827,rep1,769.67
UC598440,-117.502157287095,34.2975639904826,rep1,1098.7
UC606901,-122.191497853956,37.8746508096324,rep1,257.27
UC606904,-121.659913790015,37.1402111573113,rep1,109.75
UC606908,-120.649985555264,35.6452704338537,rep1,245.34
UC606912,-122.630583506639,39.8265246362542,rep1,376.52
UC606952,-123.254605287892,38.5122054800269,rep1,1.23
UC610620,-121.946167414809,36.5211403140626,rep1,60.28
UC618397,-120.853701667351,36.5720555530262,rep1,501.03
UC618586,-120.312853125347,37.7137503183142,rep1,440.57
UC63801,-116.73945589204,33.8152359724875,rep1,1804.66
UC659438,-120.45840485713,36.0865167286262,rep1,591.73
UC663110,-122.610554831513,38.9641502220822,rep1,591.02
UC666595,-116.882727279512,33.3715248978032,rep1,1425.62
UC668349,-117.174548447573,34.5301294756064,rep1,887.83
UC67160,-117.187346061632,32.7544279283341,rep1,82.56
UC702011,-117.465400395338,33.7559983281041,rep1,352.8
UC747507,-120.596836392674,38.7116403245982,rep1,1034.73
UC753438,-119.985314910346,34.748753324035,rep1,1152.93
UC75479,-117.122068572037,34.4703231973408,rep1,924.5
UC767672,-122.437325902587,37.9093656857918,rep1,0
UC880870,-120.824487522342,36.5060201087721,rep1,526.67
UC880918,-118.634254743165,36.252196848956,rep1,2149.14
UC880924,-120.034401440962,34.815753182174,rep1,780.06
UC972194,-122.46916764379,38.287544451106,rep1,22.38
UCD23396,-122.203053929609,38.4004203769321,rep1,335.01
UCD23404,-122.390667081767,38.8427809985726,rep1,566.8
UCSB030027,-118.658458957496,34.114485149687,rep1,462.8
UCSB030028,-120.337186768224,35.3236991081282,rep1,514.47
UCSB030033,-116.825984921745,33.8514346107147,rep1,1342.09
UCSB030034,-117.721689241992,34.0959049713026,rep1,352.26
UCSB030035,-120.035107459089,34.522632503176,rep1,667.79
UCSB030036,-120.325425329024,35.4404529159252,rep1,521.8
UCSB030037,-119.987457177985,34.7280918352145,rep1,950.03
UCSB030038,-119.712514289391,34.6083864756425,rep1,1123.64
UCSB030039,-119.979852998905,34.6557814698131,rep1,459.1
UCSB030040,-120.604679143814,35.3320004928749,rep1,651.56
UCSB030042,-122.63742265879699,37.891508549062,rep1,0
UCSB030045,-117.358017803537,33.823247249644,rep1,550.21
UCSB030049,-119.944961136725,34.5765633622888,rep1,229.41
UCSB030050,-116.838084749035,33.8771301405718,rep1,1213.15
UCSB030051,-122.096968997292,37.3721179234842,rep1,47.91
UCSB030052,-117.391835098092,33.7462557909722,rep1,501.58
UCSB030053,-120.075612194468,34.750289516346,rep1,465.16
UCSB030054,-120.594158958191,35.2974944024838,rep1,617.93
UCSB030055,-119.806877448007,34.4165408321383,rep1,1.8
UCSB030056,-121.144289667146,35.9483643670259,rep1,283.2
UCSB030057,-117.781658789581,34.1358989838283,rep1,366.11
UCSB030059,-120.061389846468,34.5005072906029,rep1,155.12
UCSB030061,-119.69532591466,34.4501947465137,rep1,255.98
UCSB030062,-121.088884476117,35.5562029644082,rep1,47.47
UCSB030063,-119.966358337209,34.7223032009747,rep1,1234.32
UCSB030064,-117.424586218228,33.9104709181638,rep1,269.8
UCSB030065,-120.29905070878,36.0963443399205,rep1,245.71
UCSB030066,-119.977654894803,34.6448515673539,rep1,381.37
UCSB030070,-119.67087383621799,34.4691913277163,rep1,614.02
UCSB030071,-119.5281724382,34.5122518522981,rep1,974.8
UCSB030072,-119.972086884218,34.5855175690683,rep1,229.41
UCSB030074,-120.224753451386,34.8207500424109,rep1,233.21
UCSB030076,-119.808167836413,34.5401402556244,rep1,291.07
UCSB030078,-121.914169269244,37.881571764195,rep1,1171.88
UCSB030080,-117.042438079854,34.1071013868002,rep1,1297.71
UCSB030083,-122.782293250465,38.5724892911656,rep1,142.57
UCSB030084,-122.427016788912,39.0233539298579,rep1,563.86
UCSB030086,-120.883718040752,35.7364753534499,rep1,274.15
UCSB030087,-118.856902203264,36.4704776954305,rep1,412.41
UCSB030088,-116.783508194079,33.0509928517804,rep1,611.72
UCSB030090,-123.007649129297,37.9969989992329,rep1,142.84
UCSB030091,-124.05579537771,39.9866203163248,rep1,0
UCSB030093,-116.61291793764,33.1182217335205,rep1,1160.43
UCSB030094,-118.298590826609,34.2463699964466,rep1,576.17
UCSB030095,-119.954691935246,34.6973038621034,rep1,822.63
UCSB030096,-119.994819629456,34.7636709075886,rep1,1145.29
UCSB030097,-119.9544,34.7614363490966,rep1,612.69
UCSB030098,-117.581754850607,33.5543774588832,rep1,153.33
UCSB030099,-120.030476058539,34.7389266122659,rep1,755.26
UCSB030100,-120.886513343457,38.5632644650105,rep1,362.19
UCSB030402,-118.283147586271,35.1011909675461,rep1,1151.87
UCSB030403,-117.807689178471,34.186324952506,rep1,650.58
UCSB030404,-118.181426858607,34.2299417531336,rep1,652.85
UCSB030407,-119.668661788374,34.4230529562687,rep1,14.18
UCSB030408,-117.546135911004,33.5261074493168,rep1,208.83
UCSB030409,-122.834353688419,38.9663474742582,rep1,426.05
UCSB030410,-119.87256670291,34.7390936609189,rep1,996.7
UCSB032711,-119.121609034755,34.5317594526666,rep1,1368.45
UCSB039252,-118.564675170061,35.7179026951923,rep1,2053.95
UCSC002111,-121.755811182267,36.6899885468991,rep1,6.43
UCSC003914,-121.729754982159,36.4533755269048,rep1,357.68
UCSC005030,-121.952064158471,37.0751829077393,rep1,153.25
UCSC009417,-121.719322928869,36.6198283341178,rep1,58.91
AHUC100004,-119.988720985856,37.5018494532978,rep2,652.07
AHUC100005,-120.062502747898,37.4754336036823,rep2,735.68
AHUC100006,-120.481604035103,38.0012669445378,rep2,496.79
AHUC100007,-119.384178334464,36.6507059306813,rep2,118.92
AHUC100008,-123.037883056899,39.0165954525653,rep2,763.03
AHUC100009,-123.796217849232,39.5147391283987,rep2,0
AHUC100010,-119.367551972156,36.848389991316,rep2,230.83
CAS-BOT-BC95004,-121.277355082689,35.9855373922946,rep2,381.09
CDA40358,-119.378821320039,36.7948954849801,rep2,335.26
CHSC14017,-122.351934344239,39.0102547415605,rep2,338.34
CHSC23125,-123.000393735612,38.0060900637114,rep2,95.05
CHSC24140,-122.812341331814,38.9341429788231,rep2,520.69
CHSC24930,-124.218444462565,41.800820171582,rep2,12.92
CHSC26054,-117.004531953813,34.0012552954942,rep2,948
CHSC26430,-123.874827229912,41.7195412233644,rep2,782.62
CHSC27517,-122.773540093421,38.9224119435167,rep2,670.84
CHSC27541,-122.748265905114,38.9234585985467,rep2,605.27
CHSC27746,-120.20184272858,37.7307430609392,rep2,705.04
CHSC27799,-122.80641413775,38.9532005592342,rep2,644.36
CHSC31076,-122.547809098179,38.3524275185857,rep2,233.96
CHSC31077,-121.382305671078,39.5497561573116,rep2,322.62
CHSC31306,-123.445212499092,39.7217904505119,rep2,856.82
CHSC32094,-121.332258147595,39.3771724949186,rep2,490.99
CHSC35982,-121.889001991367,39.9181437312024,rep2,143.16
CHSC36121,-122.34450162568,38.9986076382232,rep2,527.32
CHSC38460,-121.70697474706,39.7729329167721,rep2,419
CHSC40119,-123.329921849678,38.9271354332769,rep2,442.44
CHSC4019,-121.728229468977,39.7208213779478,rep2,176.7
CHSC4065,-122.25523320549,40.1654922285526,rep2,92
CHSC43315,-121.818016982803,39.2818525153004,rep2,30.51
CHSC47108,-120.431036645511,36.1276171627377,rep2,394.71
CHSC52401,-122.777585810571,38.9440877832362,rep2,573.53
CHSC55499,-121.936275210941,40.385728538918,rep2,505.44
CHSC55712,-122.490017008719,39.4513935056831,rep2,364.73
CHSC56643,-122.563455585473,39.8609380766662,rep2,293.32
CHSC57470,-123.300592443301,38.545445872274,rep2,0.26
CHSC59547,-122.697127996426,39.0800955486934,rep2,415.12
CHSC59744,-120.34734339835,37.8046918310398,rep2,464
CHSC61985,-118.868882948635,34.3642478485063,rep2,351.11
CHSC62467,-121.360657715157,39.54408570314,rep2,308.95
CHSC700,-121.280881037155,38.8841499638812,rep2,50.45
CHSC70018,-119.312158764262,36.9287982848341,rep2,423.03
CHSC70378,-121.061825712108,36.9727675314393,rep2,170.39
CHSC71117,-122.781116010648,39.055882139145,rep2,443.94
CHSC77587,-122.599430558961,39.7746888972637,rep2,430.79
CHSC81274,-123.788944588295,39.4923459856388,rep2,19.63
CHSC88986,-121.894917724794,39.8764403650633,rep2,105.99
CHSC90100,-122.766527403803,38.917192613622,rep2,710.41
CHSC90532,-122.632322384014,39.1901371300076,rep2,889.78
CHSC9270,-121.923617303313,39.8689401695761,rep2,76.91
